HT_GB_SH_NA_DNA_VM_HO-7nvE0,HT_NA_NA_NA_DNA_VM_HO-AotMh,HT_NA_NA_NA_DNA_VM_HO-BjARE,HT_GB_SH_NA_DNA_VM_HO-uL9YZ,HT_GB_SH_NA_DNA_VM_HO-zbqiU,GN_GB_ND_SH_DNA_VM_HO-Cv7xc,GN_GB_ND_SH_DNA_VM_HO-Db5kr,HT_GB_SH_NA_DNA_VM_HO-93Oix
14.5,4.292456167,3.553333314,15.46049383,8.101714286,11.26667735,18.37529475,8.047308782
14.6,4.267727281,3.505263153,14.3,7.663372093,17.02969684,18.02702,7.21915493
14.6,4.247213129,3.488571439,14.6,7.642406877,18.12904169,14.80792074,8.887743733
14.4,4.196923109,3.51851851,14.3,7.540406977,10.53360021,16.94915225,9.228571429
14.6,4.180121945,3.480434801,14.2,7.813450292,11.16101672,16.61806925,9.054494382
14.7,4.120666691,3.46875,14.2,7.92234957,17.73962748,16.35236657,8.919620253
14.5,4.224430428,3.470983587,14.3,7.923342939,16.6494261,14.67441014,9.645786517
15.38658537,4.069375073,3.469999991,14.1,8.175510204,10.32808106,15.1493142,9.458857143
14.7,4.088730203,3.408275876,14.55,7.745533141,10.2192261,17.37140731,8.082681564
14.8,4.063559391,3.387432456,15.43174603,8.457142857,18.1332817,14.09095193,7.334670487
14.7,4.130958943,3.371596659,14.7,8.57183908,15.51037469,13.78346766,7.532492997
14.7,4.07161295,3.359852952,15.48544304,8.645170455,15.59384196,16.60185457,8.648579545
15.76923077,4.053871043,3.389369383,15.37012987,8.143589744,17.58890284,16.91200962,8.232777778
15.71467391,3.99609201,3.432799997,14.6,7.832768362,11.76261365,17.34940355,7.180857143
15.59454545,3.981944495,3.409354844,14.7,8.413081395,15.33491013,10.60800121,3.644554455
15.56753247,3.930566077,5.856502264,14.725,8.629597701,18.21831672,17.08062572,3.945238095
15.64379562,3.936164418,5.551774173,14.7,8.279710145,10.67946954,17.26457803,3.957754011
14.8,3.951122483,5.932490286,14.8,7.753179191,16.05034809,18.10140979,3.88
14.7,3.990289902,6.645939823,15.64931507,8.780701754,10.2265769,17.91337695,7.026062323
14.8,4.034295356,6.045801534,14.7,8.784883721,10.3325423,13.78657088,6.865129683
15.52111801,4.032866704,6.843188958,14.8,8.565988372,9.971137874,11.34263333,6.839710145
15.6409396,4.02656572,6.697313433,14.6,7.860766962,16.58487555,18.46549375,7.18611898
15.57843137,4.015478306,7.507545763,14.55,8.071181556,10.05177584,16.9210157,7.165242165
15.58839779,3.982556431,7.494409437,14.7,8.874418605,9.986464507,14.98863913,3.956565657
15.40576923,3.974444483,6.634440172,14.6,8.739528024,15.64641942,18.50225891,4.108510638
15.64545455,4.025897487,6.387633606,14.6,8.445821326,15.52701478,18.09787199,4.262234043
15.44183007,4.072021893,6.50520601,14.5,5.048880597,17.42925159,18.11777596,3.892307692
15.57407407,4.060875938,6.336579938,14.5,5.265789474,8.186415611,18.20515593,4.080147059
14.6,4.113034854,6.44567164,14.6,5.286666667,9.533920772,18.36554925,4.128240741
14.73188406,4.226512626,6.416742448,14.5,5.232269504,9.773828776,18.50673125,4.327108434
14.76666667,4.303728821,6.440298532,14.5,8.596619718,9.287625583,18.7843,8.50931677
14.6,5.067129627,6.198464424,14.6,8.540517241,8.928050438,18.71680952,4.092142857
14.6,4.365178583,6.755898442,14.4,8.199104478,9.355590772,18.96239379,4.0008
14.6,4.431300439,5.966130268,14.35,8.438793103,9.352060868,19.23107545,8.085062241
14.625,4.420618551,10.69187945,14.4,8.455270655,9.27506003,19.30657581,3.863736264
14.75,5.393824861,10.4537276,14.5,5.325333333,8.988487433,19.32933792,4.096103896
14.8,5.896464063,11.11537908,14.6,5.463253012,7.955281324,18.95825672,4.051152074
14.8,4.806256125,13.29546425,14.4,5.582962963,8.883242952,19.07857758,4.05
14.4,4.945833304,13.63351059,14.4,5.42,9.079592068,19.21594509,4.022222222
14.5,4.856306267,8.123873239,14.5,5.483977901,10.7952359,19.38825944,4.18
14.3,4.881448556,9.607022056,4.114285714,5.484177215,9.519383239,19.57532835,3.966666667
14.3,4.834101343,4.770719405,15.35820896,5.663601533,9.492743252,19.97815515,4.235135135
14.4,4.837419303,8.24823942,15.2883,8.904938272,8.99690256,20.16030821,4.38125
14.4,4.899278833,9.127455158,15.2962,5.467213115,8.463078378,19.86414435,4.161904762
14.4,4.979999968,9.241499962,15.4594,5.426007326,8.757826565,19.72190629,4.153053435
14.3,4.88101446,9.604673869,17.12494428,8.229220779,8.861504805,19.50920203,3.958139535
14.9,5.104780462,10.37432726,17.22721244,5.374452555,9.260189942,19.58404382,4.047
15.66878981,5.468441057,6.84255604,16.96798571,5.6,7.39769,18.65224152,3.988888889
15.87290323,5.951423102,4.867297294,15.4791,5.561320755,8.540628147,19.41346336,4.039917695
15.92738095,6.225773603,10.38133091,17.320775,5.622352941,8.925060088,19.35355595,4.046453901
15.8587156,5.223436275,10.60804348,16.624875,5.545774648,8.534084076,19.35627667,8.496045198
15.3,5.756834006,4.69005103,16.87284842,5.741304348,9.063008549,19.4873656,4.067647059
15.2,5.223222719,10.15715274,16.84875222,5.704150943,6.989425908,19.00085402,4.154248366
15.92071006,6.514205594,10.20901754,17.16405556,5.921052632,8.294560893,19.64309359,8.720448179
15.4,4.559555491,6.758931616,15.68913333,5.95,8.974203282,19.89588517,6.808156028
15.5,8.292000023,10.39867597,16.83103956,5.789937107,8.866168936,19.88688947,6.592857143
15.4,8.095140599,4.709035527,15.658,5.747148289,8.723995758,19.37254812,6.421276596
15.82792208,7.408170747,7.112955472,16.84584064,5.553284672,9.04490234,19.63119594,7.593333333
15.81445087,7.161814497,4.845431017,15.5699,5.593965517,8.771705182,19.83443722,7.102409639
15.61129137,6.744841244,5.512829461,15.6025,5.561904762,9.37906789,20.75840282,5.868571429
9.934458144,5.623333324,11.57852947,15.6188,5.656028369,8.725966303,20.98639619,5.844239631
4.257624919,3.530991732,11.39177706,15.6308,5.632727273,9.035581224,21.20148305,5.556709957
3.02,6.520355741,10.70911116,15.5312,10.09228571,8.165972622,21.20191173,5.628571429
4.362222222,6.609498057,4.887280311,15.6345,5.813846154,4.230393692,13.11582625,5.751048951
5.704444444,3.398281241,12.61277373,15.7051,5.821084337,5.935724548,13.96320901,5.758510638
7.046666667,6.398379441,12.24835091,15.6689,10.46954023,5.824856706,20.84616923,5.546938776
8.388888889,6.04501995,10.05357401,15.8798,7.196969697,6.335779646,20.91815291,5.453571429
9.731111111,5.277485392,12.3181053,15.4449,6.932692308,6.530993769,21.22644922,5.378612717
11.07333333,6.58985017,12.193879,15.6437,7.14875,7.228825015,21.21744438,5.371014493
12.41555556,3.463439147,12.55846712,15.5379,8.376530612,6.80907439,21.24856688,5.365938865
13.75777778,5.520607757,12.20274999,16.85548901,7.786432161,6.482231148,22.29484199,5.640606061
15.1,3.598349057,12.00775,16.90553615,6.559498208,6.360862679,22.36160184,5.752688172
15.3,3.506556018,13.62430067,15.86303333,6.934246575,6.747604395,21.47961719,5.329268293
15.4,5.340501918,13.20568417,15.651,6.664102564,4.690922179,14.96883247,5.561333333
15.3,5.619007637,7.408320627,15.9079,6.720652174,4.786868896,21.48048293,5.616666667
15.3,5.652050214,4.613043536,15.6815,6.852471483,4.640280901,21.51355046,5.539506173
15.3,3.542136753,6.399655186,15.6756,7.170068027,4.541414769,21.16184543,5.445229682
15.32307692,5.655073534,4.557571404,15.8843,6.825098039,4.461680603,21.27489193,5.391052632
15.61333333,5.981521758,6.867866099,15.5973,6.710344828,4.772972844,20.91843639,5.535616438
15.64,8.000575527,4.436857151,15.8109,6.593495935,7.414503493,13.59664413,5.325
15.66666667,6.464699646,5.389133866,15.6626,6.643097643,5.82922574,20.80158441,5.335294118
15.69333333,7.489816861,5.007830165,15.965,6.668243243,5.216495656,20.51977568,5.366079295
15.56153846,7.528007267,4.254319988,15.5723,6.737711864,4.617826994,20.69110428,5.564516129
15.4,7.093571416,4.071258302,15.751,7.13190184,4.525072045,20.69417356,9.196011396
15.6,6.954555979,4.116000036,15.4883,6.733606557,4.490666326,20.50675758,5.3
16.09084507,5.742188675,6.113392075,15.5726,6.654578755,4.499452794,20.82252613,5.395945946
16.14360465,5.694823536,3.957922099,15.5995,6.729333333,5.4253,20.94207226,5.281547619
16.24855491,4.029512221,3.8513873,15.5624,6.841818182,7.714789452,18.85548794,5.258095238
16.12068966,5.193333268,5.703768666,15.5729,6.853076923,6.846938378,22.16923272,5.333333333
16.2718232,8.593500042,3.854120624,15.4958,6.662698413,6.70457203,21.83700486,5.042657343
16.31354839,5.062222189,3.849583363,15.5501,6.971942446,4.946802274,21.72602622,5.136231884
15.5,9.552031791,5.843412309,15.57135,6.8734375,9.509848588,21.58305826,5.142718447
15.4,4.999523753,5.541279601,16.89017676,6.94535316,9.398849522,21.65706862,5.172131148
15.4,8.37340913,3.586547633,15.8113,7.062903226,8.99696597,22.06081038,5.191133005
16.41506024,7.83423079,5.754660639,15.869684,6.758687259,7.230767882,22.00117988,5.142585551
16.06730769,4.858620644,5.551772722,15.6757,7.79244186,7.945233588,16.32676064,5.133898305
15.5,24.50828538,6.005789489,15.6407,6.934615385,6.098943731,16.69181368,5.066666667
15.5,4.630192298,4.94334927,15.7795,6.733913043,7.383701786,22.10233639,5.122222222
16.085625,4.608749986,4.684368931,15.4764,6.680851064,6.980713082,16.59400202,5.958778626
16.0622093,8.986495668,4.558499982,15.6748,6.865909091,5.790209201,16.4136153,5.1
15.5,4.448333343,4.19743963,15.6318,7.042508711,6.045014222,16.16554051,5.063636364
15.6,4.468085056,4.16530304,15.5313,6.606374502,6.363357134,16.25706122,5.133333333
15.59794344,8.602187514,2.97910345,15.7692,6.64205298,7.794319795,16.41644416,4.958275862
15.59177378,4.458227846,4.763534859,15.6114,6.777593361,6.158633054,21.75221608,4.866666667
15.58560411,4.519047595,4.587830175,15.6337,6.853539823,6.37640206,16.38021842,4.943169399
15.57943445,8.67753626,4.804195113,15.6462,6.872164948,6.637916006,15.6894193,4.861111111
15.57326478,8.425380975,4.712122643,15.7605,6.822123894,6.487890951,15.21884415,4.945320197
15.56709512,4.402424263,4.76423252,15.7107,6.837931034,6.989599627,15.51674106,5.133333333
15.56092545,8.814396103,4.856056352,15.8068,6.847395833,7.124472079,15.62026866,5.191479821
15.55475578,8.665365896,4.682660549,15.5174,6.858064516,6.938101284,15.41310475,4.86
15.54858612,9.006432121,4.8745327,15.6047,7.888265306,7.687227982,15.17787942,5.144711538
15.54241645,7.758743763,5.096854449,15.4982,6.862111801,7.472284834,15.70579765,4.962121212
15.53624679,7.874250057,4.980917891,15.6398,6.787557604,7.59453071,16.37762536,4.981385281
15.53007712,7.894644595,5.346636761,15.425,6.953745928,6.762857964,15.35368161,10.57790368
15.52390746,7.898799987,5.166822415,15.5068,6.575330396,6.947978649,15.61483545,5.240878378
15.51773779,17.16820507,5.12036866,15.5101,6.539285714,6.997523892,15.99782428,4.861363636
15.51156812,4.054469303,5.341900418,15.2063,6.631578947,7.079067939,17.26802017,4.865454545
15.50539846,11.26635963,5.413954529,15.3738,6.529245283,7.322685644,18.07231647,4.862903226
15.5574,18.61930427,5.363438908,15.2276,6.66,7.29119612,17.17470896,4.851417004
16.0166,5.918294144,5.066064805,15.1827,6.737974684,7.182362776,17.38628876,4.832352941
16.42993197,6.336176482,5.026635921,15.3716,6.733962264,7.323060549,16.21356207,4.842279412
16.3080292,6.760186018,6.63338165,15.3379,6.552966102,7.909392741,16.77878143,11.69742857
15.97531646,6.516634141,5.650147776,15.5505,6.641237113,8.079136574,16.86475043,4.989690722
16.32352941,6.49247617,5.619086529,15.1957,6.662962963,7.822292578,22.15110526,11.55102041
16.49421965,6.315645932,6.461509441,15.2508,6.675,7.342767681,18.65308538,4.88
16.26457143,5.093582837,5.896424889,15.3783,6.354385965,7.252495697,18.9294585,5.053846154
16.23154762,6.168316328,5.824512834,16.173,6.792462312,7.043025449,18.62529715,11.15382436
15.6,7.435885167,6.006617663,16.1785,6.736885246,7.225998196,17.97183449,3.861046512
15.4,7.449698501,5.730738936,16.22631429,6.735955056,7.504749728,18.67600665,5.190909091
15.5,6.196111128,5.961350033,16.24673878,6.527941176,7.70778403,18.06807069,7.920588235
15.45,6.976930699,6.204492751,16.0295,6.460176991,7.871444985,19.01917522,4.732692308
15.4,7.382333342,6.37161292,16.0656,6.733566434,7.915335119,18.97085134,4.8375
15.4,7.497277253,6.675071113,16.1161,6.52890625,8.002568829,18.80867508,7.995686275
15.3,7.534881531,6.602763825,16.0332,5.81374269,7.969496401,18.96316677,4.733673469
16.35,7.872629146,6.536428576,15.8518,6.65,7.862611246,18.43694784,12.81352113
15.5,7.910046782,6.681069776,15.7614,6.043032787,7.842920318,21.41855619,13.65244957
15.5,8.57352681,7.829593046,15.8612,6.376923077,7.983734187,21.74208975,4.744886364
15.3,8.412604658,7.902277825,15.7404,6.84198895,7.915028555,21.52149335,11.69046154
15.25,8.469360763,7.096270254,15.6357,2.469855072,8.019592751,22.10446366,4.566666667
15.1,7.863492881,7.324088034,15.9,2.369961977,7.882161622,20.33145677,4.70965251
15.3,7.349333339,7.224218721,15.6638,7.138020833,7.309308388,19.50816154,4.562352941
15.3,4.939835148,7.092705296,15.6924,7.210791367,8.170950551,18.74819615,4.56036036
15.3,4.660280865,7.120055243,15.5321,6.701886792,8.552668358,19.05217329,13.35074627
15.3,4.978956051,8.839407426,15.7791,6.71015625,8.496161014,18.93177138,10.62146597
15.1,3.898000029,7.12180721,15.6963,7.199209486,8.152711056,18.7590087,13.67992565
15.1,3.880342869,7.562516132,15.578,6.628629032,8.253050888,18.62906193,4.530212766
15.1,7.622207215,7.420714281,15.7004,6.530835735,8.781065831,18.64573209,4.654421769
15.1,3.94550634,7.320971418,15.5203,6.629479769,9.74312289,18.75095015,14.02452107
15.3,5.357175554,7.421929817,15.5911,6.346564885,9.342242485,18.49157795,9.355080214
15.1,4.023494014,7.630511368,15.6605,7.429903537,9.798862297,18.44492394,9.547619048
15.2,4.105838966,7.72367817,15.6875,6.24673913,9.683936706,18.1745747,8.48754717
15.2,8.066422077,7.70497008,15.5459,6.345564516,9.227616019,17.79238117,9.363076923
15.2,4.009764744,7.62266668,15.4462,6.261209964,8.295678387,18.05648488,8.632792208
15.1,4.086118438,7.597187514,15.5922,6.206329114,8.489552303,17.7855134,7.444057971
14.9,4.332574864,7.847817264,15.5155,6.805323194,8.625124369,17.68035283,7.542268041
15.1,4.276607169,7.816972998,15.6135,7.130147059,9.053888204,17.93710212,7.357587549
15,4.309671069,7.927000001,15.7279,7.639189189,9.172822385,17.75166195,6.43826087
15,4.275320538,7.934846644,15.6217,6.563218391,9.532035244,17.85286855,6.005278592
15.2,4.277926849,8.007160516,15.7096,6.478947368,10.50074229,17.22853874,8.737272727
15,4.492568292,7.904916231,15.8008,7.69125,10.58774334,17.86640859,8.59379562
15,4.508383237,7.897888169,15.8386,8.329268293,9.233748979,17.99521832,7.966412214
15,4.61049448,7.954322939,15.7622,7.961068702,8.711090355,17.96314401,6.678205128
15,4.578881087,8.055085733,16.9236419,8.962406015,8.815167737,18.24244,7.660966543
15.1,4.669084926,8.075732523,16.88429646,8.015555556,8.509630554,17.84869706,7.927142857
15,4.606725124,8.011497032,16.86929282,9.023867069,8.309865373,17.45610778,7.293700787
15,4.685182888,8.274530416,16.8351354,8.562390671,8.660253968,16.5648804,7.585714286
15,4.749532125,7.974871809,16.88292584,8.08370607,8.372485329,15.35456293,7.690206186
15,4.865761555,8.224970431,16.71466548,7.606583072,9.590363186,15.25904371,6.015759312
14.8,4.911937954,8.126734711,16.82332328,7.329411765,8.842437868,17.98977958,6.028977273
14.9,4.957756357,8.350608722,16.88179828,7.356609195,8.645945216,17.95464687,5.181268012
14.9,5.143529359,8.872333345,16.93758343,7.936090226,8.707173563,16.47832837,5.072058824
15,7.633145543,9.580000014,16.90095346,7.840888889,9.035449626,15.83844843,5.051162791
15,4.835270244,8.586043159,16.92621667,8.259504132,9.124128681,17.83340236,4.877011494
14.9,4.658255001,8.57922152,16.89438619,7.158675079,8.900665215,16.9730685,6.996028881
16.74624277,5.245098011,8.534081634,16.81952767,6.960363636,8.986012061,17.28314138,4.7
16.44026846,6.406992457,8.501357997,16.84797071,7.060204082,8.957482367,17.42351595,6.536290323
16.56666667,6.934193534,8.649096735,17.37205,6.854358974,9.082821988,18.82095937,6.620289855
16.38608247,5.093846141,8.589166668,16.88612229,7.008865248,8.591664468,16.58787339,6.44845815
16.3128655,5.188384581,8.534438785,16.93394389,6.91372549,8.498615652,16.94312174,6.652678571
16.57134503,5.130728431,8.490760176,16.96832143,7.260766962,8.450283582,17.97614286,6.43
16.34104478,5.111088393,8.562384106,16.93145272,7.316081871,8.551817888,19.82776981,6.444036697
15.5,5.537730056,8.589764696,16.79995379,6.847536232,9.079747938,17.19666228,6.542512077
15.4,5.223473038,8.867953211,16.80330595,6.412931034,9.007476152,17.28127267,5.777218935
15.3,5.204378337,8.931448298,16.42438166,6.423976608,11.31890319,17.65326416,5.661494253
15.2,5.314967296,9.097151456,16.9080795,5.966272189,10.85065088,17.74835075,5.877842566
15.2,5.072986981,9.412879549,16.8862142,6.553023256,9.351364107,17.45404551,5.776878613
15.2,5.265517225,8.505284969,16.88465706,6.1,11.00950678,17.77238623,6.01532567
15.3,5.770289054,8.852704384,16.89007953,6.34962963,11.28612415,17.83434834,6.607692308
15.3,5.961690184,8.715371404,16.94750814,6.427152318,11.38576971,17.56147803,6.890406977
15.3,5.894071893,8.852872901,16.86744035,6.273260073,11.39783895,17.79143026,5.705829596
15.87877095,7.753981007,8.934285679,16.98939076,6.403902439,11.12316312,17.29166174,5.958730159
15.95,4.852771702,8.59357492,16.94019748,6.242222222,8.791244212,17.55747173,6.810481586
15.7,5.648455893,8.606611103,16.90881188,6.270081967,10.59375315,16.88977238,5.749586777
16.01420118,5.472768344,8.655443778,16.96239661,6.548026316,11.76551084,16.83624506,7.625167785
15.90696203,5.62203594,2.448688889,16.93186699,6.025862069,11.71074356,16.5036713,8.527106227
16.25497382,5.738000026,4.690555555,16.29583333,5.718550725,10.88273393,16.73558839,6.178571429
16.27090909,8.001396396,6.932422222,16.1348,6.04502924,11.40973519,17.50441509,6.924783862
15.5,4.958944411,9.174288889,16.89282579,5.935240964,11.11218952,23.8793475,5.641732283
16.06273292,4.983947312,9.576531462,16.85881726,6.088839286,12.15092423,15.4985372,5.41938326
16.16744186,2.133378573,9.381134007,16.85843987,6.187280702,11.84306882,15.69035816,5.545769231
15.1,3.918035715,9.564936234,16.92854855,5.282840237,12.79226989,14.8098003,8.136721311
15.4,5.702692856,9.626136274,16.87269531,5.865587045,11.51425783,15.06613062,6.031343284
16.25266667,7.487349998,8.527843763,16.85118483,6.016470588,11.81083805,14.69919129,5.562385321
15.4,6.033440397,9.350493789,16.91766034,5.666172107,11.69023064,14.18927156,5.47032967
15.4,6.245078107,9.725313556,12.37471625,5.944375,13.45724131,13.57140258,5.75203252
15.3,7.626327192,9.642457041,16.85297135,5.730447761,14.60826534,13.14412783,5.936882129
15.4,6.043834627,10.03142327,16.97622384,6.054736842,12.97486398,15.1128734,5.560606061
15.2,6.518693007,9.805986573,17.01786872,6.36,13.74453446,13.12216398,5.83030303
